Bnb,MEANenv,Venv,SDenv,Essentiality,GlobalEssentiality,RMenv,SSenv,DMenv
b0913,2.571286065868672,0.3072343143364297,0.5542872128566829,Nonessential,Nonessential,0.7337269208931423,0.7757982287706687,-0.2215110159139858
b0271,2.5716153180240484,0.9870979144812234,0.9935280139388237,Nonessential,Nonessential,0.7404765492954374,0.775839949825327,0.21768806411349673
b0368,2.572793693582353,1.4656044385999143,1.210621509225701,Nonessential,Nonessential,0.7404765492954374,0.7759891964247144,0.4346323128009867
b0998,2.5741772169932964,0.1560359611951965,0.3950138746869488,Nonessential,Nonessential,0.7591571514499941,0.7761642854350993,-0.3811504107481505
b0700,2.574633841266313,0.26084065820425323,0.5107256192949922,Nonessential,Nonessential,0.7591571514499941,0.7762220394735827,-0.26549642017859054
b4661,2.5752899447556215,0.18157686567906392,0.4261183705017468,Nonessential,Nonessential,0.7591571514499941,0.7763049950814469,-0.3501866245797001
b4266,2.5762705013909475,1.5493546729717083,1.2447307632462967,Nonessential,Nonessential,0.7404765492954374,0.7764289107611709,0.4683018524851258
b2457,2.577404395447191,0.5383551944433315,0.7337269208931423,Nonessential,Nonessential,0.7339965039407369,0.7765721108685877,-0.0428451899754454
b3135,2.578023675526499,0.7873888627459241,0.8873493465067319,Nonessential,Nonessential,0.7404765492954374,0.7766502780734421,0.1106990684332898
b2719,2.5781808946544147,0.5763195805976692,0.7591571514499941,Nonessential,Nonessential,0.7404765492954374,0.7766701179859155,-0.01751296653592138
b3880,2.579656131349761,0.32900922924052545,0.5735932611533415,Nonessential,Nonessential,0.7404765492954374,0.7768561895099846,-0.20326292835664306
b4029,2.5817617553196275,0.32035670860828275,0.5660006259787022,Nonessential,Nonessential,0.7404765492954374,0.7771214832216242,-0.21112085724292207
b4620,2.583015636741799,1.1029212311917822,1.0502005671260048,Nonessential,Nonessential,0.7404765492954374,0.7772793032982143,0.2729212638277906
b1672,2.5847909781735963,0.5483055200564784,0.7404765492954374,Nonessential,Nonessential,0.7339965039407369,0.7775025541341497,-0.03702600483871232
b3646,2.585272882889648,1.9699898929890127,1.4035632842836168,Nonessential,Nonessential,0.7404765492954374,0.7775631132590698,0.626000171024547
b2800,2.5876650585362118,1.2696546596763927,1.1267895365490366,Nonessential,Nonessential,0.7404765492954374,0.7778634724065003,0.34892606414253624
b4502,2.5938969447465148,2.3755570627243885,1.5412842251591328,Nonessential,Nonessential,0.7404765492954374,0.7786439633783369,0.7626402617807959
b2406,2.5968408627430453,0.1509635442811805,0.3885402736926772,Nonessential,Nonessential,0.7404765492954374,0.7790116865303287,-0.3904714128376515
b1762,2.599341298300264,1.0387756134726296,1.0192034210463727,Nonessential,Nonessential,0.7404765492954374,0.7793235303453862,0.2398798907009866
b3480,2.599730629196765,1.1418903509678104,1.0685926964787895,Nonessential,Nonessential,0.7404765492954374,0.7793720463931144,0.2892206500856751
b0283,2.6092622788712765,1.0156828044067192,1.007810897146245,Nonessential,Nonessential,0.7404765492954374,0.7805565514575172,0.2272543456887277
b0989,2.609864926858923,7.491500520709827,2.7370605621194843,Nonessential,Nonessential,0.7404765492954374,0.7806312351312166,1.9564293269882678
b4729,2.611578605092154,0.8120090466573451,0.9011154457988971,Nonessential,Nonessential,0.7339965039407369,0.780843471626454,0.12027197417244317
b4002,2.613756479402673,3.7736330294145626,1.9425841112843898,Nonessential,Nonessential,0.7339965039407369,0.7811129171078888,1.161471194176501
b2219,2.614283483360978,0.8191122848292742,0.9050482223778323,Nonessential,Nonessential,0.7404765492954374,0.7811780708382308,0.12387015153960157
b0682,2.6153747770999725,0.5387508677972243,0.7339965039407369,Nonessential,Nonessential,0.7404765492954374,0.7813129301824829,-0.047316426241746035
b0983,2.615526562861093,0.1852966794214451,0.4304610080151803,Nonessential,Nonessential,0.7591571514499941,0.7813316813310981,-0.3508706733159178
b2360,2.6180440287672666,0.20014184778576566,0.4473721580359753,Nonessential,Nonessential,0.7591571514499941,0.7816424635065631,-0.3342703054705878
b2204,2.6183552844039215,1.3900057890897484,1.178985067373522,Nonessential,Nonessential,0.7591571514499941,0.7816808597346486,0.3973042076388734
b0994,2.622016322237012,0.3412069987793575,0.5841292654707154,Nonessential,Nonessential,0.7591571514499941,0.7821320171911665,-0.19800275172045112
b1670,2.624040091209926,0.36790610275300134,0.6065526380727408,Nonessential,Nonessential,0.7404765492954374,0.7823810450807455,-0.17582840700800462
b0227,2.624711314587711,0.3478377002683697,0.5897776702015511,Nonessential,Nonessential,0.7455567936981541,0.7824635830936357,-0.1926859128920846
b2768,2.625360782771146,0.43977616298174277,0.6631562131064918,Nonessential,Nonessential,0.7455567936981541,0.7825434189913957,-0.11938720588490392
b0358,2.626162861704842,0.37104897922438285,0.60913789836488,Nonessential,Nonessential,0.7404765492954374,0.7826419780713757,-0.17350407970649573
b0217,2.6270215018193293,1.9170739506238095,1.3845843963528586,Nonessential,Nonessential,0.7339965039407369,0.7827474427746092,0.6018369535782494
b3502,2.636163474978769,0.2222539569918915,0.4714381793956568,Nonessential,Nonessential,0.7339965039407369,0.7838675053468385,-0.31242932595118167
b2868,2.639659191536818,0.6766959734675615,0.8226153253298661,Nonessential,Nonessential,0.7339965039407369,0.7842944523081806,0.03832087302168552
b0254,2.6440176087780745,0.22663280527367338,0.47605966566563207,Nonessential,Nonessential,0.7296720078644038,0.784825743937963,-0.30876607827233093
b1485,2.645631013162877,1.460705404924957,1.2085964607448414,Nonessential,Nonessential,0.7296720078644038,0.7850221340607788,0.4235743266840626
b4197,2.6480881076107057,0.2176679622499384,0.46654899233621583,Nonessential,Nonessential,0.7296720078644038,0.7853209296295308,-0.318771937293315
b4332,2.649987695408994,0.42309760204146485,0.6504595314402464,Nonessential,Nonessential,0.7296720078644038,0.7855516896440395,-0.13509215820379317
b2164,2.6517766318948177,0.17324251330792545,0.4162241142797056,Nonessential,Nonessential,0.7088603946085539,0.7857688180587512,-0.3695447037790456
b2759,2.654455601815963,0.24107014528221107,0.4909889461914709,Nonessential,Nonessential,0.7088603946085539,0.7860936308258959,-0.295104684634425
b0269,2.6555883009340926,1.4387456362087718,1.1994772345521076,Nonessential,Nonessential,0.7088603946085539,0.7862308430135075,0.4132463915386001
b1496,2.6584400790225837,1.9246677904967702,1.3873239673907354,Nonessential,Nonessential,0.7088603946085539,0.7865759805178851,0.6007479868728502
b0649,2.6589147656486136,0.10415699189552827,0.32273362374492104,Nonessential,Nonessential,0.6992558506516297,0.786633385508323,-0.4638997617634019
b0975,2.66127765365648,1.1157396103221187,1.0562857616772645,Nonessential,Nonessential,0.6992558506516297,0.786918949147801,0.2693668125294635
b1474,2.662233736790955,2.336760298857953,1.5286465578602377,Nonessential,Nonessential,0.7088603946085539,0.787034407647772,0.7416121502124657
b3583,2.662296094099194,0.48895874467053424,0.6992558506516297,Nonessential,Nonessential,0.7296720078644038,0.7870419362939157,-0.08778608564228607
b0193,2.66467941099827,0.7857760140483012,0.8864400792204181,Nonessential,Nonessential,0.7296720078644038,0.7873295240462896,0.09911055517412848
b3680,2.6649958418382154,0.41667998576543447,0.6455075412149996,Nonessential,Nonessential,0.7424299365084748,0.7873676835063187,-0.14186014229131905
b2170,2.6656622498932756,0.5558549326294719,0.7455567936981541,Nonessential,Nonessential,0.7455567936981541,0.787448030092273,-0.04189123639411896
b2257,2.66576625347515,0.5024830590445948,0.7088603946085539,Nonessential,Nonessential,0.7455567936981541,0.7874605672792528,-0.07860017267069896
b0282,2.665991751946223,0.37236574954598317,0.6102177886181156,Nonessential,Nonessential,0.7455567936981541,0.7874877481387975,-0.17726995952068192
b2446,2.666491752981299,0.5324212390608706,0.7296720078644038,Nonessential,Nonessential,0.8226153253298661,0.7875480068136991,-0.05787599894929529
b2702,2.6672203530538185,5.2623221393914585,2.293975182819435,Nonessential,Nonessential,0.8226153253298661,0.787635791326164,1.5063393914932708
b1737,2.6700332611081024,0.5512022106239779,0.7424299365084748,Nonessential,Nonessential,0.8864400792204181,0.787974432075301,-0.04554449556682627
b0505,2.672445166630406,0.3600792457555831,0.600066034495857,Nonessential,Nonessential,0.8864400792204181,0.7882644579281207,-0.18819842343226367
b1349,2.6736144257424046,0.16019053751582185,0.4002381010296519,Nonessential,Nonessential,0.8864400792204181,0.7884049464389026,-0.38816684540925067
b4476,2.679895369063861,0.9184404163038046,0.9583529706239787,Nonessential,Nonessential,0.8864400792204181,0.7891583692168388,0.16919460140713993
b1744,2.6808475769032514,2.79196848116564,1.6709184543734144,Nonessential,Nonessential,0.8982195614875285,0.7892724082634974,0.8816460461099169
b1645,2.6812476908544816,0.3228929573169906,0.5682367088784308,Nonessential,Nonessential,0.9583529706239787,0.7893203128127693,-0.22108360393433846
b2146,2.688019085493489,2.305318604153897,1.518327568133404,Nonessential,Nonessential,0.9583529706239787,0.7901297663654515,0.7281978017679526
b2083,2.6896637047592824,1.5932618927144917,1.2622447831995551,Nonessential,Nonessential,0.9583529706239787,0.790326005707957,0.47191877749159816
b0554,2.690035931599248,1.5640009781154591,1.250600247127538,Nonessential,Nonessential,0.8982195614875285,0.7903704012539893,0.46022984587354865
b4192,2.690398198177254,0.27585516571141483,0.5252191596956597,Nonessential,Nonessential,0.8982195614875285,0.7904136020018842,-0.26519444230622446
b0286,2.6916866327054376,1.3723886758386428,1.1714899384282575,Nonessential,Nonessential,0.8982195614875285,0.790567194892337,0.3809227435359206
b3110,2.692155866333832,1.5819971117602492,1.2577746665282494,Nonessential,Nonessential,0.8982195614875285,0.7906231106051201,0.4671515559231293
b1571,2.6953841783525725,0.806798380638848,0.8982195614875285,Nonessential,Nonessential,0.8864400792204181,0.7910075043661596,0.10721205712136883
b0306,2.6963799221467197,1.027664202196157,1.013737738370313,Nonessential,Nonessential,0.8864400792204181,0.7911259602576033,0.2226117781127097
b1196,2.6980240985934243,1.031023242148745,1.0153931465933503,Nonessential,Nonessential,0.7455567936981541,0.7913214455893252,0.22407170100402518
b4724,2.699248519228204,9.238661810475058,3.039516706727413,Nonessential,Nonessential,0.8982195614875285,0.7914669361653492,2.248049770562064
b4356,2.7022956184279767,0.3670250964831382,0.6058259622062578,Nonessential,Nonessential,0.9137255409734754,0.7918286861192071,-0.18600272391294925
b4400,2.7068951081150003,0.2632778832474795,0.5131061130482462,Nonessential,Nonessential,0.9137255409734754,0.7923738990577235,-0.2792677860094773
b0715,2.7070785416782135,1.0621328192865251,1.0305982822062751,Nonessential,Nonessential,0.9137255409734754,0.7923956225465717,0.23820265965970344
b0901,2.7074367795137873,0.9356568851795858,0.9672935878933479,Nonessential,Nonessential,0.9369399665903274,0.7924380431721553,0.17485554472119258
b4122,2.7085010440090156,1.729929620443151,1.315267889231373,Nonessential,Nonessential,0.9369399665903274,0.7925640335132205,0.5227038557181525
b3656,2.708643622957508,0.2001722648779477,0.447406152034086,Nonessential,Nonessential,0.9583529706239787,0.7925809085044461,-0.34517475647036006
b2968,2.7117207839740316,0.24777654310159986,0.4977715772335739,Nonessential,Nonessential,0.9583529706239787,0.7929448878791537,-0.29517331064557983
b0445,2.7127608954735978,1.3256862015781277,1.1513844716592836,Nonessential,Nonessential,0.9672935878933479,0.7930678232507417,0.35831664840854194
b4520,2.71406303109905,1.5959809256504343,1.2633213865245987,Nonessential,Nonessential,0.9672935878933479,0.7932216632618063,0.47009972326279237
b1467,2.7153798758698846,0.9480652069384828,0.9736864007155912,Nonessential,Nonessential,0.9369399665903274,0.7933771684159047,0.18030923229968654
b1559,2.716394997628631,0.4262149223044395,0.6528513784196519,Nonessential,Nonessential,0.9672935878933479,0.7934969941537242,-0.1406456157340723
b0076,2.717600110910966,0.30844552976168715,0.5553787264216079,Nonessential,Nonessential,0.9672935878933479,0.793639191798179,-0.23826046537657108
b0704,2.724820910641067,0.5048143788276546,0.7105029055729853,Nonessential,Nonessential,0.9369399665903274,0.7944900108939165,-0.08398710532093112
b1484,2.729357513764123,1.8139582863609078,1.3468326868475193,Nonessential,Nonessential,0.9369399665903274,0.7950235564102719,0.5518091304372474
b4249,2.729654893984992,0.3295689843612659,0.5740809911164677,Nonessential,Nonessential,0.9369399665903274,0.7950585055117911,-0.22097751439532343
b4158,2.7301422152593675,0.8778565009942838,0.9369399665903274,Nonessential,Nonessential,0.9369399665903274,0.7951157704901732,0.14182419610015418
b4491,2.7304982638426316,0.23130768903007926,0.4809445799986515,Nonessential,Nonessential,0.9369399665903274,0.7951576044823158,-0.3142130244836643
b0256,2.7350538757206713,0.2157052540801094,0.46444079717452624,Nonessential,Nonessential,0.9672935878933479,0.7956924912407823,-0.3312516940662561
b1361,2.7364728683410675,0.3331208701803018,0.5771662413727103,Nonessential,Nonessential,0.9672935878933479,0.7958589609695342,-0.2186927195968239
b4721,2.738820286061151,2.826409752731442,1.6811929552348956,Nonessential,Nonessential,0.9369399665903274,0.7961342119443322,0.8850587432905634
b1501,2.740270293710173,0.8348943642272701,0.9137255409734754,Nonessential,Nonessential,0.9137255409734754,0.7963041536054701,0.11742138736800523
b1021,2.7411448693028273,0.40763183103976325,0.6384605164297658,Nonessential,Nonessential,0.9369399665903274,0.796406625434809,-0.15794610900504324
b2843,2.74312586266275,0.6536291208045721,0.8084733272066383,Nonessential,Nonessential,0.9369399665903274,0.7966386564040996,0.01183467080253875
b1877,2.7451249138109817,1.6925769502581272,1.3009907571762864,Nonessential,Nonessential,0.9369399665903274,0.7968726993661934,0.504118057810093
b1122,2.745974380424724,1.8712950502193435,1.3679528684203062,Nonessential,Nonessential,0.9369399665903274,0.796972122637712,0.5709807457825942
b0328,2.752271619599843,1.654249151396427,1.2861761743231084,Nonessential,Nonessential,0.9137255409734754,0.7977086670758478,0.4884675072472606
b2866,2.752978462568498,0.6077379004247874,0.7795754616615298,Nonessential,Nonessential,0.9137255409734754,0.7977912922467029,-0.018215830585173065
b3547,2.7538321410258635,1.636082096402516,1.279094248443998,Nonessential,Nonessential,0.9137255409734754,0.7978910696473476,0.4812031787966504
b0318,2.7557627982337562,0.5119516090392455,0.7155079377891244,Nonessential,Nonessential,0.8084733272066383,0.7981166784085995,-0.0826087406194751
b2739,2.7567511651334993,0.33225275234595814,0.5764136989575787,Nonessential,Nonessential,0.7795754616615298,0.7982321521619492,-0.22181845320437055
b2205,2.7612439515739102,1.786354578524529,1.336545763722488,Nonessential,Nonessential,0.7795754616615298,0.7987568878185808,0.5377888759039072
b3808,2.7633639777496555,1.0641443749618567,1.0315737370454217,Nonessential,Nonessential,0.7795754616615298,0.799004414662852,0.23256932238256967
b4198,2.76437354959548,0.2697314233640598,0.519356739981354,Nonessential,Nonessential,0.8084733272066383,0.7991222735748318,-0.2797655335934778
b3159,2.7663703950563416,1.7695253713265955,1.3302350812268466,Nonessential,Nonessential,0.8084733272066383,0.7993553636647992,0.5308797175620474
b4573,2.7665066959612616,0.4444635905372747,0.6666810260816447,Nonessential,Nonessential,0.8084733272066383,0.7993712728881169,-0.13269024680647223
b2704,2.767171310235184,4.668896734202196,2.1607629981564838,Nonessential,Nonessential,0.8084733272066383,0.7994488458032923,1.3613141523531915
